perfume_id,brand,name,old_price,new_price,price_THB,ml,concentration,department,scents,base_note,middle_note,item_rating,seller,seller_rating,num_seller_ratings,,,,,THB
524,GUESS,Dare,92,79.9,2647.886,100,EDT,Men,Spicy,"Musk, Patchouli, Cedar","Flowers Herb Shepherd, Cashmere, Jasmine",4.3,Noor,3.6,27,,,,,
525,Mancera,Musky Garden,396,297.65,9864.121,120,EDP,Women,Floral,"White Musk, Blackberry, Raspberry, Amber","Iris, Bulgarian Rose, Indian Jasmine, Patchouli",5,Tiffany,4.3,22,,,,,
526,LACOSTE,Eau De Lacoste,420,139,4606.46,90,EDP,Women,Floral,"Sandalwood, Vetiver, Vanilla, Peru Balsam","Pineapple Flower, Sambac Jasmine, Rose, Orange Flower",4.6,Beautiful Live,3.8,7,,,,,
527,Geoffrey Beene,Grey Flannel,105,82.9,2747.306,120,EDT,Men,Woody,"Tonka Bean, Almond, Oakmoss, Vetiver, Cedar","mimosa, iris, violet, sage, rose, geranium, Narcissus",5,Beautiful Live,3.9,7,,,,,
528,BURBERRY,Burberry Body,499,148.3,4914.662,85,EDP,Women,Fruity,"Sandalwood, Cashmeran, Musk, Amber, Vanilla","Roses, Iris",5,noon,4.2,98.1K,,,,,
529,JAGUAR,Classic,120,63.75,2112.675,100,EDT,Men,Arabian,"Sandalwood, Benzoin, White Musk","Ginger, Orange Blossom, Lotus",4.4,noon,4.2,98.1K,,,,,
530,DAVIDOFF,Cool Water,150,71.75,2377.795,75,EDT,Men,Aromatic,"Musk, Oakmoss, Cedar, Amber","Sandalwood, Geranium, Neroli, Jasmine",4.1,noon,4.2,98.1K,,,,,
531,GUESS,Marciano,111,83.3,2760.562,100,EDP,Women,Citrus,"Vanilla, Musk, Woody","Floral Rhythm Of Peony, Pink Honeysuckle, Intensively Clean, Sweet Jasmine",4.4,noon,4.2,98.1K,,,,,
532,jennifer lopez,Still,330,108.3,3589.062,100,EDP,Women,Floral,"Lily Of The Valley, Woody, Musk","Freesia, Rose, Jasmine, Orange Blossom",4,Star.perfume,3.9,537,,,,,
533,Armaf,Club De Nuit Intense,210,190,6296.6,200,EDP,Men,Jasmine,"Vanilla, Ambergris, Musk, Patchouli","Rose, Jasmine, Birch",5,Attractive perfume,3.5,244,,,,,
534,Genie,1029 Collection,36,14.4,477.216,25,EDP,Women,Fruity,"Amber, Musk, Mahogany","Magnolia, Lotus, Peony",4,moon perfume,3.7,199,,,,,
535,cacharel,Anais Anais Loriginal,157.1,157.1,5206.294,50,EDT,Women,Fruity,"Vetiver, Moss, Sandalwood, Musk, Black Currant","Lily, Lily-of-the-valley, Rose, Jasmine, Ylang-Ylang",4.5,AMLAQ,3.9,135,,,,,
536,HOUBIGANT,Quelques Fleurs L'Original,599,285,9444.9,100,EDP,Women,Floral,"Amber, Civet, Honey, Lichen, Musk, Sandalwood, Tonka Bean, Vanilla","Carnation, Heliotrope, Iris Root, Jasmine, Lilac, Lily Of The Valley, Orchid, Tuberose, Violet, Ylang-ylang",5,AMLAQ,3.9,135,,,,,
537,Dolce & Gabbana,The One Royal Night,630,290.75,9635.455,100,EDP,Men,Woody,"Sandalwood, Cedar, Amber, Labdanum","Pear Wood, Nutmeg",5,AMLAQ,3.9,135,,,,,
538,Givenchy,Xeryus Rouge,259,199,6594.86,100,EDT,Men,Woody,"Leather, Amber, Musk, Oakmoss, Balsam, Fir, Vetiver, Incense, Cedar","Cyclamen, coriander, carnation, cypress, Sandalwood, juniper berries, cinnamon, tarragon, petitgrain, geranium",4.4,Brides Palace,3.5,32,,,,,
539,Ajmal,Sacrifice,153,70,2319.8,50,EDP,Women,Floral,"Woody, Oriental, Musk","Floral, Musky",4.6,Rayhanti,3.5,27,,,,,
540,Estee Lauder,Beautiful,570,181.2,6004.968,75,EDP,Women,Floral,"Sandalwood, Vetiver, Amber","Orange Flower, Muguet, Jasmine, Ylang-Ylang",4.6,noon,4.2,98.1K,,,,,
541,Armaf,Club De Nuit Intense Man,162,124.3,4119.302,105,EDT,Men,Citrus,"Amber, Agarwood, Vanilla, Patchouli","Caraway, Nutmeg, Violet, Pepper",5,noon,4.2,98.1K,,,,,
542,Mancera,Roses Vanille,485,248.85,8246.889,120,EDP,Women,Vanilla,"Vanilla, Sugar, White Musk, Cedar","Rose, Sugar",5,noon,4.2,98.1K,,,,,
543,DORALL COLLECTION,DC,29,9.3,308.202,100,EDT,Men,Floral,"Vetiver, Patchouli, Oakmoss, Musk, Sandalwood","Galbanum, Rosemary, Jasmine, Coumarin",4,B.A.G,3.7,14.1K,,,,,
544,COACH,New York,5.6,5.6,185.584,2,EDT,Men,Citrus,"Vetiver, Suede, Ambergris","Cardamom, Coriander, Geranium",4.7,Princess of beauty,3.8,467,,,,,
545,GIORGIO ARMANI,Code,513,265,8782.1,75,EDT,Men,Citrus,"Tobacco, Leather, Tonka Bean",Olive Flower Spiced With Star Anise,5,goldiaa,4.1,135,,,,,
546,Van Cleef & Arpels,First,300,171.5,5683.51,100,EDT,Women,Floral,"Honey, Sandalwood, Tonka Bean, Amber, Musk, Civet, Vanilla, Oakmoss","Carnation, Tuberose, Orchid, Orris, Root, Jasmine, Hyacinth, Turkish, Rose, Ylang-Ylang, Lily-of-the-valley, Narcissus",5,AMLAQ,3.9,135,,,,,
547,LOEWE,Esencia,529,200,6628,100,EDT,Men,Woody,"Cedar, Musk, Sandalwood","Cardamom, Pepper",4.5,Parfume-Stor,4.3,118,,,,,
548,Parfums De Marly,Delina Exclusive,1696,785,26014.9,75,EDP,Women,Woody,"Woody, Amber, Vanilla","Turkish Rose, Incense, Burning Oud",4,Golden Perfumesعطر أصلي 100 %,3.6,111,,,,,
549,ESCADA,Especially Elixir,283,198.5,6578.29,75,EDP,Women,Woody,"Amber, Vanilla, Patchouli, Cashmere Wood, Amber","Ylang Ylang, Turkish Rose, Plums",4.3,ثروة الجمال,3.8,78,,,,,
550,JAGUAR,Classic Blue,290,67,2220.38,100,EDT,Men,Spicy,"Sandalwood, Benzoin, White Musk","Ginger, Orange Blossom, Lotus",4.7,Beauty Gallery,4.2,59,,,,,
551,NICOLAI,Patchouli Intense,1714,653.65,21661.961,100,EDP,Unisex,Floral,"Sandalwood, Amber, Vanilla","Ceylon Cinnamon, Rose, Patchouli",5,noon,4.2,98.4K,,,,,
552,COACH,Floral,357,173.6,5753.104,90,EDP,Women,Floral,"Musk, Patchouli, Sandalwood, Vanilla, Woody","Gardenia, Hedione, Jasmine Sambac, Tea Rose",4.6,noon,4.2,98.1K,,,,,
553,VERSACE,The Dreamer,499,135.7,4497.098,100,EDT,Men,Arabian,"Cedar, Tonka Bean","Geranium, Rose, Tobacco",4,noon,4.2,98.1K,,,,,
554,Aramis,900 Herbal Spray,179,100,3314,100,EDC,Men,Woody,"Sandalwood, Amber, Patchouli, Civet, Oakmoss Vetiver","Carnation, Orris Root, Jasmine, Lily-of-the-valley, Rose Geranium",4,Star.perfume,3.9,537,,,,,
555,Fendi,L'Acquarossa,430,238.5,7903.89,75,EDP,Women,Musk,"Cedar, White Musk, Patchouli","Lantana Flower,  Rose Orange Blossom, Magnolia",5,top langri,3.7,347,,,,,
556,Roberto Cavalli,Florence,405,139.5,4623.03,50,EDP,Women,Floral,"Amber, Musk, Patchouli","Grapefruit Blossom, Hibiscus Seeds, Orange Blossom",4.4,AMLAQ,3.9,135,,,,,
557,Dolce & Gabbana,Light Blue,476,220.25,7299.085,100,EDT,Women,Floral,"Musk, Woody, Incense, Oakmoss","Jasmine, White Rose",4.5,AMLAQ,3.9,135,,,,,
558,Estee Lauder,Pleasures Intense,410,259.9,8613.086,100,EDP,Women,Floral,"Maple,Vanilla,Benzoin","Lily,Tiare Flower,Jasmine,Moroccan Rose",4.6,Y,3.5,75,,,,,
559,Ajmal,Wisal,58,58,1922.12,50,EDP,Women,Floral,"Rose, Musk",Sandalwood,5,alkhalijiah  perfume,3.5,75,,,,,
560,Dior,Sauvage,770,337.9,11198.006,100,EDP,Men,Arabian,"Ambroxan, Vanilla","Sichaun Pepper, Lavender, Star Anise, Nutmeg",4,ثروة الجمال,3.7,66,,,,,
561,S.T.Dupont,Passenger,294,99,3280.86,100,EDT,Men,Spicy,"Paraguayan Lignum Vitae, Indonesian Patchouli, Benzoin, Copper Accords","Indian Ginger,  Guatemalan Cardamom, Mauritanian Red Pepper, Lavender",5,London store,3.7,23,,,,,
562,BVLGARI,Goldea The Roman Night Absolute,536,261.5,8666.11,75,EDP,Women,Floral,"Musk, Moss, Patchouli","Jasmin Sambac, Vanilla",4,noon,4.2,98.1K,,,,,
563,HUGO BOSS,Hugo,395,99,3280.86,125,EDT,Men,Fresh,"Patchouli, Fir, Cedar","Carnation, Sage, Geranium, Jasmine",4.5,Cute Shop,4.2,98,,,,,
564,BVLGARI,Petits Et Mamans,254,193.95,6427.503,100,EDT,Women,Floral,"Iris, Vanilla, White Peach, Powdery Notes","Sunflower, Chamomile, Rose",4.8,noon,4.2,98.1K,,,,,
565,DORALL COLLECTION,Eternally Hot,29,8,265.12,100,EDT,Women,Woody,"Vanilla, Musk","Gardenia, Jasmine",4.5,B.A.G,3.7,14.1K,,,,,
566,Dunhill,Desire,111,54.95,1821.043,30,EDT,Men,Fresh,"Vanilla, Musk, Labdanum","Rose, Teakwood, Patchouli",4.8,Star.perfume,3.9,537,,,,,
567,marbert man,Marbert Man,134,68.8,2280.032,125,EDT,Men,Woody,"Musk, Sandalwood, Cedar, Oakmoss","Carnation, Cinnamon, White Honey",3.3,VIP.PARFUME,3.6,113,,,,,
568,AVON,Always,84,84,2783.76,50,EDP,Women,Floral,Cashmere Wood,Orange Blossoms,5,neo lek,3.5,88,,,,,
569,Aramis,Brown,161,94.15,3120.131,110,EDT,Men,Woody,"Leather, Oakmoss, Amber","Pelargonium, Patchouli, Vetiver, Sandalwood",5,VIP.PARFUME,3.8,76,,,,,
570,GUESS,By Marciano,128,109.95,3643.743,100,EDP,Women,Floral,"Musk, Vanilla, Woody","Peony, Jasmine, Honeysuckle",5,Parvant Store,3.8,76,,,,,
571,LALIQUE,Encre Noire,485,134.95,4472.243,100,EDT,Men,Woody,"Cashmere Wood, Musk","Haiti Vetiver, Bourbon Vetiver",4.5,Abu Al Tayyeb Perfumes,4.2,59,,,,,
572,GIORGIO ARMANI,Si Passione,630,246.5,8169.01,100,EDP,Women,Floral,"Cedar, Vanilla, Amber, Patchouli","Heliotrope, Pine Apple, Jasmine, Rose",4.8,Parfume-Stor,3.9,33,,,,,
573,CARTIER,Declaration Essence,478,173.6,5753.104,100,EDT,Men,Citrus,"Vetiver, Sandalwood, Musk, Amber","Geranium, Lemon, Sicilian Lemon",4.5,noon,4.2,98.1K,,,,,
574,Sedr Al-Khaleej Perfumes,For Ever,34.85,34.85,1154.929,100,EDP,Men,Fresh,"Woody, Musk, Amber","Praline, Cardamom, Cinnamon",4,noon,4.2,98.1K,,,,,
575,Givenchy,Organza,550,251.65,8339.681,100,EDP,Women,Arabian,"Guaiac Wood, Woody, Cedar, Amber, Vanilla","Peony, Walnut, Iris, Jasmine, Tuberose, Honeysuckle",4.8,noon100% Genuine Product,4.2,98.1K,,,,,
576,Roberto Cavalli,Uomo,452,126,4175.64,100,EDT,Men,Floral,"Cedar, Tonka Bean, Patchouli","Honey, Lavender",4.6,noon,4.2,98.1K,,,,,
577,DKNY,Be Delicious Red,375,314.9,10435.786,100,EDP,Women,Floral,"Leather, Vanilla, Amber","Patchouli, Apple, Rose",4.6,the beauty,4.1,538,,,,,
578,MONTBLANC,Mont Blanc Legend,220,140,4639.6,100,EDT,Men,Floral,"Vanilla, Amber","Jasmine, Geranium, Neroli, Ylang-Ylan",4.8,Al-Najm,3.7,347,,,,,
579,ANGEL SCHLESSER,Schlesser Essential,320,165.4,5481.356,100,EDT,Men,Fruity,"Leather, Tonka Bean, Musk, Cedar","Cinnamon, Coffee, Violet Leaf",4.3,top langri,3.7,347,,,,,
580,Dunhill,Desire Extreme,230,114.75,3802.815,100,EDT,Men,Spicy,"Amber, Musk",Evergreen Cypress,4.9,AMLAQ,3.9,135,,,,,
581,GUCCI,Flora,275,179.8,5958.572,50,EDT,Women,Citrus,Patchouli,"Gardenia, Plumeria",4.5,AMLAQ,3.9,135,,,,,
582,HUGO BOSS,Just Different,352,144.25,4780.445,125,EDT,Men,Spicy,"Cashmeran, Fir","Freesia, Basil",5,Perfume Ports,3.6,113,,,,,
583,Ajmal,Alf Laila O Laila,222,153.3,5080.362,60,EDP,Unisex,Woody,"Musk, Woody",Floral Spicy,5,noon,4.2,98.1K,,,,,
584,PRADA,Amber,399,252.05,8352.937,100,EDT,Men,Arabian,"Neroli, Orange Blossom, Vetiver, Saffron","Patchouli, Tonka Bean, Lovely Vanilla",5,noon,4.2,98.1K,,,,,
585,COACH,Floral,337,165.75,5492.955,90,EDP,Women,Floral,"Patchouli, Woody, Musk","Tea Rose, Jasmine Sambac, Gardenia",5,noon,4.2,98.1K,,,,,
586,Roberto Cavalli,Uomo,452,134.95,4472.243,100,EDT,Men,Floral,"Cedar, Patchouli, Tonka Bean","Honey, Lavender",4.6,noon100 %  genuine product,3.6,98.1K,,,,,
587,DIESEL,Plus Plus Feminine,99,41,1358.74,75,EDT,Women,Oriental,"Musk, Sandalwood, Cedar, Amber, Nutmeg, Vanilla, Orris Root","Jasmine, Coconut, Magnolia, Orchid, Lily, Cherry, Big Strawberry, Red Apple, Milk",4.4,KAYA,4.3,4K,,,,,
588,DORALL COLLECTION,Classic Black,9,8.8,291.632,100,EDT,Men,Fresh,"Chocolate,Cashmere Wood, Patchouli, Tonka Bean","Basil, Verbena , Lavender",4,the beauty,3.6,538,,,,,
589,Calvin Klein,Beauty,380,115,3811.1,100,EDP,Women,Floral,"Vanilla, Musk, Sandalwood, Guaiac Wood, Amber","Cardamom, Pepper, Flowers",5,Star.perfume,3.9,537,,,,,
590,MONTBLANC,Emblem ED,22.4,22.4,742.336,5,EDT,Men,Spicy,"Woodsy, Tonka Bean","Violet Leaf, Cinnamon",4.8,Star.perfume,3.9,537,,,,,
591,BURBERRY,Brit Rhythm,360,119.95,3975.143,90,EDT,Men,Woody,"Cedar, Tonka Bean","Black Leather, Patchouli, Styrax",4,hadayiq baris,3.8,122,,,,,
592,LANVIN,Oxygene,206,116,3844.24,75,EDP,Women,Floral,"White Musk, Sandalwood","Rose, Milk, Gardenia",4.3,Dior Fragrances,3.9,69,,,,,
593,HUGO BOSS,Boss,375,105,3479.7,100,EDT,Men,Woody,"Sandalwood, Vetiver, Cedar, Vanilla","Geranium, Cinnamon, Cloves",4.7,Acacia Rose,4.4,77,,,,,
594,Sedr Al-Khaleej Perfumes,Love Touch Body Sp,12.9,12.9,427.506,125,EDT,Women,Floral,"Leather,Musk","Tiare Flower,Rose",5,noon,4.2,98.1K,,,,,
595,S.T.Dupont,Essence Pure,202,86.2,2856.668,100,EDT,Men,Citrus,"cypress, Amber, Musk, Cedar","iris, lavender, bamboo",5,Perfume Ports,3.9,537,,,,,
596,Genie,London Burberry,18,16,530.24,25,EDP,Women,Floral,"Wood, Musk","Jasmine, Tiare Flower, Soft Peony",4.9,Parisian Store,3.9,425,,,,,
597,HUGO BOSS,Bottled Night,375,170.45,5648.713,100,EDT,Men,Woody,"Louro Amarelo Wood, Sandalwood, Musk","Cardamom, African Violet, Jasmine",4.5,top langri,3.7,347,,,,,
598,Emper,Tool Box,88,54.95,1821.043,100,EDT,Men,Oriental,"Geranium, Amber, White Musk","Patchouli, Vetiver, Lavender",5,Golen Dream,3.8,88,,,,,
599,Shiseido,Zen,597,260,8616.4,100,EDP,Women,Floral,"Patchouli, Cedar, Musk, White Musk, Marine, Amber, Incense","Freesia, Gardenia, Red Apple, Violet, Lily Of The Valley, Hyacinth, Chinese Rose, Lotus Flower",5,Faces,3.9,61,,,,,
600,Juicy Couture,Viva La Juicy,355,144,4772.16,100,EDP,Women,Floral,"Amber, Caramel, Praline, Sandalwood, Vanilla","Honeysuckle, Gardenia, Jasmine",4.7,aRt Ti Ci,3.9,41,,,,,
601,CAROLINA HERRERA,212 S**Y,420,183.25,6072.905,100,EDP,Women,Floral,"Bergamot, Gardenia, Pelargonium, Cotton Candy, Flowers","Pelargonium, Cotton Candy, Flowers",5,noon,4.2,98.1K,,,,,
602,Sedr Al-Khaleej Perfumes,Eghra Perfume,42.8,42.8,1418.392,9,Oil,Women,Jasmine,"Jasmine, Amber, Balsamic","Fruity, Incense, Woody",4,noon,4.2,98.1K,,,,,
603,MONTBLANC,Lady Emblem,410,155,5136.7,75,EDP,Women,Floral,"Musk, Raspberry","Sandalwood, Patchouli, Rosewood",5,noon,4.2,98.1K,,,,,
604,jennifer lopez,Still,330,107.8,3572.492,100,EDP,Women,Floral,"Amber, Orris, Sandalwood","Honeysuckle, Orange Tree Blossom, Pink Freesia",4.8,noon,4.2,98.1K,,,,,
605,TOM FORD,Black Orchid,495,211,6992.54,50,EDP,Women,Spicy,"Incense,Lotus,Patchouli,Sandalwood,Vanilla,Vetiver","Black Orchid,Fruity Notes,Tuberose",5,Number One,3.7,347,,,,,
606,Dolce & Gabbana,Pour Femme,356,165,5468.1,100,EDP,Women,Floral,"Marshmallow, Sandalwood, Vanilla","Jasmine, Orange Blossom",5,hadayiq baris,3.8,122,,,,,
607,NARCISO RODRIGUEZ,Pure Musc,494,307.25,10182.265,100,EDP,Women,Floral,Cashmeran,Flower,5,Grass gulf,4.2,20,,,,,
608,HUGO BOSS,Boss Bottled Man Of Today,487,177,5865.78,100,EDT,Men,Woody,"Vanilla, Sandalwood, Vetiver, Cedar, Olivewood, Amber, Musk","Geranium, Cinnamon, Cloves",4.1,Acacia Rose,4.4,5,,,,,
609,GUCCI,Flora,505,196.2,6502.068,75,EDT,Women,Citrus,"Patchouli, Sandalwood","Rose, Osmanthus",5,noon,4.2,98.1K,,,,,
610,Dolce & Gabbana,The One,350,189.6,6283.344,100,EDT,Men,Spicy,"Amber, Cedar, Tobacco","Ginger, Orange Blossom, Cardamom",4.3,noon,4.2,98.1K,,,,,
611,Calvin Klein,Beauty,145,110,3645.4,100,EDP,Women,Floral,Cedar,Jasmine,5,Star.perfume,4.2,537,,,,,
612,CAROLINA HERRERA,Good Girl,480,242.5,8036.45,50,EDP,Women,Arabian,"Tonka Bean, Cacao, Vanilla, Praline, Sandalwood, Amber, Cashmere Wood, Musk, Patchouli, Cinnamon, Cedar","Tuberose, Jasmine Sambac, Orris, Orange Blossom, Bulgarian Rose",4.6,Star.perfume,3.9,537,,,,,
613,VERSACE,Versace Pour Homme,405,163.55,5420.047,100,EDT,Men,Fresh,"Amber, Tonka Bean, Musk","Geranium, Clary Sage, Blue Hyacinth",4.7,King-Perfume,3.6,450,,,,,
614,CHANEL,Chance Eau Tendre,1220,288.15,9549.291,100,EDT,Women,Floral,"Amber, Cedar, Musk","Hyacinth, Iris, Jasmine",3.5,hadayiq baris,3.8,122,,,,,
615,Ajmal,Wisal,79,60,1988.4,50,EDP,Unisex,Floral,"Floral, Musk","Spicy, Floral",5,alkhalijiah  perfume,3.5,88,,,,,
616,CAROLINA HERRERA,212 Wild Party,232.95,232.95,7719.963,80,EDP,Women,Floral,"Musk, Woody","Orange Blossom, Sun Rose, Orchid",4.5,Number One,3.8,66,,,,,
617,Estee Lauder,Modern Muse Chic,472,275,9113.5,100,EDP,Women,Woody,"Cashmere Wood, Agarwood (Oud), Labdanum, Patchouli, Ebony Tree, Musk, Vanilla, Suede","Jasmine Sambac, Tuberose, Lily",4.5,Faces,3.9,61,,,,,
618,HUGO BOSS,Boss Orange,339,112.7,3734.878,75,EDT,Women,Woody,"Sandalwood, Olive Tree, Vanilla","White Flowers, African Orange Flower",5,noon,4.2,98.1K,,,,,
619,Dolce & Gabbana,K,338,269,8914.66,100,EDT,Men,Woody,"Blood Orange, Pressed Sicilian Lemon, Juniper Berries","Pimento, Clary Sage, Geranium, Lavandin",4.1,Grass gulf,3.7,98,,,,,
620,Mancera,Roses Vanille,390,229,7589.06,120,EDP,Women,Oriental,"Sugar, Vanilla, Cedar, White Musk","Rose, Sugar",4,noon,4.2,98.1K,,,,,
621,DORALL COLLECTION,Lady Dorall,14.75,14.75,488.815,100,EDT,Women,Spicy,"Apricot, Amber, lemon tree","Lily, jasmine, rose",4,Princess of beauty,3.8,467,,,,,
622,Aramis,Brown,161,104,3446.56,110,EDT,Men,Floral,"Leather, Oakmoss, Amber","Pelargonium, Patchouli, Vetiver, Sandalwood",4,top langri,3.7,347,,,,,
623,Mancera,Red,711,365,12096.1,120,EDP,Unisex,"Woody, Spicy","Tobacco, Amber, Guaiac Wood, Sandalwood, Vetiver, Vanilla, White Musk","Patchouli, Jasmine",4.9,top langri,3.7,347,,,,,
624,GIORGIO ARMANI,Acqua Di Gio,480,195.6,6482.184,100,EDT,Men,Citrus,"Musk, Sandalwood","Hyacinth, Jasmine, Rose, Lily",4.2,hadayiq baris,3.8,122,,,,,
625,MOSCHINO,Cheap And Chic,203,184.7,6120.958,100,EDT,Women,Floral,"Tonka Bean, Orchid, Sandalwood, Vetiver, Iris, Ambergris","Cyclamen, Rose Water, Lily Peony, Violet Jasmine",5,Parvant Store,3.8,76,,,,,
626,CARTIER,Declaration,460,101.6,3367.024,100,EDT,Men,Spicy,"Leather, Amber, Tea, Vetiver, Oakmoss, Cedar","Iris, Ginger, Cinnamon, Pepper, Juniper, Orris Root, Jasmine, Guatemalan Cardamom",4.5,Number One,3.5,98,,,,,
627,BURBERRY,My Burberry,700,197.95,6560.063,90,EDP,Women,"Floral, Oriental","Damascus, Centifolia Rose","Geranium, Freesia Flowers, Golden Quince",4.7,Grass gulf,3.7,135,,,,,
628,joop,Homme,223,55,1822.7,125,EDT,Men,Citrus,"Vanilla, Tonka Bean, patchouli, Sandalwood","Jasmine, lily of the valley, heliotrope, cinnamon",4.4,hadayiq baris,3.8,122,,,,,
629,Jacques Bogart,One Man Show,40.55,40.55,1343.827,100,EDT,Men,Woody,"Sandalwood, Tonka Bean, Amber, Coconut, Vanilla, Oakmoss, Cedar, Styrax","Labdanum, Nutmeg, Spices, Carnation, Patchouli, Jasmine, Vetiver, Rose, Pine Tree Needles, Geranium",4.5,Golden Perfumesعطر أصلي 100 %,3.6,111,,,,,
630,Emper,Lady Presidente,118,60.15,1993.371,80,EDP,Women,Fruity,"Coconut, Musk, Sandalwood","Lotus, Water Lily, Raspberry, Star Apple",5,Golen Dream,3.5,88,,,,,
631,NINA RICCI,Mademoiselle Ricci,295,166.2,5507.868,80,EDP,Women,Spicy,"Violetwhite Wood, Musk, Amber, Cedar, Violet","Nerium Oleander, Rose Hip, Laurels",4,neo lek,3.5,88,,,,,
632,CAROLINA HERRERA,212 VIP Rose,445,135,4473.9,80,EDP,Women,Floral,"Woody, White Musk, Amber",Peach Blossom,5,عالم المشاهير,3.8,66,,,,,
633,CARON,Pour Un Homme De Caron,404,176,5832.64,200,EDT,Men,Vanilla,Musk,Vanilla,3,Diorworld,3.5,63,,,,,
634,CHOPARD,1000 Miglia,275,153.3,5080.362,80,EDT,Men,Woody,"Amber, Woody, Coffee","Violet, Green Grass, Asphalt, Leather",1,noon,4.2,98.1K,,,,,
635,Rasasi,Oud Al-Mubakhar,40,30.85,1022.369,100,EDP,Men,Arabian,"Sandalwood, Tonka Bean, Musk, Patchouli","Turkish Rose, Violet, Geranium",4,noon,4.2,98.1K,,,,,
636,GUCCI,Rush,489,219.85,7285.829,75,EDT,Women,Floral,"Vetiver, Patchouli, Vanilla","Jasmine, Damask Rose, Coriander",5,noon,4.2,98.1K,,,,,
637,Rasasi,Shuhrah,144,69.7,2309.858,90,EDP,Women,Floral,"Oud, Patchouli, Amber, Musk","Iris, Jasmine, Lily of the Valley",5,noon,4.2,98.1K,,,,,
638,BURBERRY,Touch,314,154.95,5135.043,100,EDP,Women,Floral,"Almonds,Cedar,Oakmoss,Tonka Bean,Vanilla","Jasmine,Lily,Lily Of The Valley,Peach,Peony,Raspberry,Tuberose",4,noon100  % original genuine product,4.2,98.1K,,,,,
639,Marbert,Man Pure,114,54.7,1812.758,125,EDT,Men,Citrus,"Oakmoss, Cedar, Sandalwood, Amber, Musk","Geranium, Jasmine, Lily Of The Valley, Majorjam, Coriander, Nutmeg",4.9,Rayhanti,3.5,88,,,,,
640,J.CASANOVA,Plaisir,145,75,2485.5,100,EDP,Women,Fresh,"Sandalwood, Musk, Vanilla, Orchid, Cedar","Clove, Damascus Plum, Pear, Ylang -ylang",4.5,Tiffany,3.8,75,,,,,
641,Lattafa,24 Carat Pure Gold,123,46.5,1541.01,100,EDP,Unisex,Spicy,"Incense, Amber, Leather, Musk, Vanilla","Rose, Sandalwood",3.5,noon,4.2,98.1K,,,,,
642,VERSACE,Eau Fraiche,363,178.1,5902.234,100,EDT,Men,Woody,"Amber, Musk, Platanus, Saffron, Woody","Cedar, Pepper, Sage",4.4,noon,4.2,98.1K,,,,,
643,S.T.Dupont,Essence Pure,215,74.35,2463.959,100,EDT,Men,Woody,"Cypress, Amber, Musk, Cedar","Iris, Lavender, Bamboo",4.6,noon,4.2,98.1K,,,,,
644,Calvin Klein,CK One,448,107,3545.98,200,EDT,Men,Citrus,"Sandalwood, Amber, Musk, Cedar, Oakmoss","Nutmeg, Violet, Orris Root, Jasmine, Lily-of-the-valley Rose",4.5,AMLAQ,3.9,135,,,,,
645,LA PERLA,Divina,107,62,2054.68,50,EDT,Women,Fruity,"Musk, Amber, Vanilla, Woody","Jasmine, African orange, Pink",4.5,GOLDEN,3.5,63,,,,,
646,CARTIER,Santos D Concentree,240.5,240.5,7970.17,100,EDT,Men,Spicy,"Sandalwood, Amber, Coconut, Patchouli, Vanilla, Cedar","Pepper, Nutmeg, Vetiver, Geranium, Rosemary, Cloves, Clary Sage",4.5,alryhanaksa,3.6,33,,,,,
647,DORALL COLLECTION,Green Secret,27,9.5,314.83,100,EDT,Men,Fruity,"Moss, Sandalwood, Coumarin","Ylang, Geranium, Jasmine",2,B.A.G,3.7,14.1K,,,,,
648,DORALL COLLECTION,Lancy,27,11.85,392.709,100,EDT,Women,Spicy,"Tonka Bean, Praline, Patchouli, Vanilla","Iris, Orange Blossom, Jasmine",4.5,the beauty,3.5,538,,,,,
649,Lancome,Miracle,426,200,6628,100,EDP,Women,Arabian,"Amber, Musk, Jasmine","Magnolia, Ginger, Mandarin Orange, Pepper, Jasmine",4.5,Beuatyone1,4.4,537,,,,,
650,armani,Code Absolu ED,8.5,8.5,281.69,2,EDP,Men,Floral,"Vanilla, Amber, Musk, Patchouli","Jasmine, Geranium, Neroli, Ylang-Ylang",5,Princess of beauty,3.8,467,,,,,
651,LACOSTE,L.12.12 Blanc,244,88,2916.32,100,EDT,Men,Woody,"Leather, Suede, Cedar","Mexican Tuberose, Ylang-Ylang",3.7,hadayiq baris,3.8,122,,,,,
652,MONTBLANC,Lady Emblem Elixir,372,176.3,5842.582,50,EDP,Women,Woody,"Patchouli, Sandalwood, Vanilla","Iris, Orange Blossom, Damask Rose, Jasmine",5,Beautiful Live,4.1,7,,,,,
653,BURBERRY,Body,240,141.35,4684.339,85,EDP,Women,Woody,"Cashmere Wood, Musk, Amber, Vanilla","Iris, Rose, Sandalwood",4.8,noon,4.2,98.1K,,,,,
